Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1149249,Credit card,,APR or interest rate,,AL,35756,Web,12/09/2014,12/09/2014,Barclays,Closed with explanation,Yes,
1149233,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WA,98632,Web,12/09/2014,12/11/2014,"Ray Klein, Inc.",Closed,Yes,Yes
1149232,Credit reporting,,Incorrect information on credit report,Information is not mine,VA,22903,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1149225,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,LA,70129,Referral,12/09/2014,12/10/2014,Bank of America,Closed with non-monetary relief,Yes,Yes
1149219,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,98178,Phone,12/09/2014,12/10/2014,Union Bank,Closed with explanation,Yes,
1149214,Consumer loan,Vehicle lease,Taking out the loan or lease,,UT,84010,Web,12/09/2014,12/12/2014,Toyota Motor Credit Corporation,Closed with explanation,Yes,
1149206,Payday loan,,Applied for loan/did not receive money,,OK,73114,Web,12/09/2014,12/09/2014,CNG Financial Corporation,Closed with explanation,Yes,Yes
1149200,Student loan,Non-federal student loan,Dealing with my lender or servicer,,NC,28428,Web,12/09/2014,12/09/2014,KeyBank NA,Closed with non-monetary relief,Yes,
1149198,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,NM,87112,Web,12/09/2014,12/12/2014,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1149196,Debt collection,Credit card,Taking/threatening an illegal action,Sued w/o proper notification of suit,NC,28216,Web,12/09/2014,12/09/2014,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,
1149195,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,90248,Web,12/09/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,Yes
1149194,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,MI,48093,Web,12/09/2014,12/09/2014,"American Profit Recovery, Inc",Closed with explanation,Yes,
1149191,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted me after I asked not to,LA,70001,Web,12/09/2014,12/09/2014,Citibank,Closed with explanation,Yes,
1149188,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92335,Web,12/09/2014,12/09/2014,Ocwen,Closed with explanation,Yes,
1149186,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,DE,19711,Web,12/09/2014,12/12/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1149175,Debt collection,,Communication tactics,Threatened to take legal action,NC,27103,Web,12/09/2014,12/09/2014,"I.C. System, Inc.",Closed with explanation,Yes,
1149171,Student loan,Non-federal student loan,Dealing with my lender or servicer,,PA,18643,Web,12/09/2014,12/11/2014,Navient,In progress,Yes,
1149165,Credit card,,Other,,TX,75472,Web,12/09/2014,12/09/2014,USAA Savings,Closed with explanation,Yes,
1149161,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,FL,34212,Web,12/09/2014,12/09/2014,GE Capital Retail,Closed with explanation,Yes,
1149160,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,FL,34212,Web,12/09/2014,12/09/2014,Oracle Financial Group LLC.,Closed with non-monetary relief,Yes,
1149157,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,NC,27705,Web,12/09/2014,12/11/2014,"Professional Placement Services, LLC",Closed with explanation,Yes,Yes
1149154,Mortgage,VA mortgage,Credit decision / Underwriting,,IL,62535,Web,12/09/2014,12/09/2014,Regions,Closed with explanation,Yes,
1149153,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,TX,75034,Web,12/09/2014,12/09/2014,Citibank,Closed with monetary relief,Yes,
1149152,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,VA,20189,Web,12/09/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1149150,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94707,Referral,12/09/2014,12/09/2014,Wells Fargo,Closed with explanation,Yes,Yes
1149148,Bank account or service,Checking account,Deposits and withdrawals,,MS,38769,Phone,12/09/2014,12/10/2014,SunTrust Bank,Closed with monetary relief,Yes,
1149141,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MD,21060,Web,12/09/2014,12/09/2014,Nationstar Mortgage,Closed with explanation,Yes,
1149139,Debt collection,,Communication tactics,Frequent or repeated calls,GA,30064,Web,12/09/2014,12/11/2014,West Corporation,Closed with explanation,Yes,
1149137,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,10466,Referral,12/09/2014,12/11/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1149132,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,76107,Web,12/09/2014,12/09/2014,Loan Care,Closed with explanation,Yes,
1149131,Credit reporting,,Incorrect information on credit report,Account terms,WA,98032,Web,12/09/2014,12/09/2014,TransUnion,Closed with explanation,Yes,
1149126,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,PA,18914,Web,12/09/2014,12/09/2014,Seterus,In progress,Yes,
1149112,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94942,Referral,12/09/2014,12/09/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes
1149111,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,FL,33702,Web,12/09/2014,12/09/2014,Quicken Loans,In progress,Yes,
1149108,Payday loan,,Payment to acct not credited,,WI,53185,Web,12/09/2014,12/09/2014,"PLS GROUP, INC",Closed with explanation,Yes,
1149096,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,NY,12308,Web,12/09/2014,12/09/2014,"PrimeLending, A PlainsCapital Company",Closed with explanation,Yes,
1149091,Consumer loan,Vehicle loan,Managing the loan or lease,,NJ,07874,Web,12/09/2014,12/09/2014,GM Financial,Closed with explanation,Yes,
1149083,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,30518,Web,12/09/2014,12/09/2014,Bank of America,Closed with explanation,Yes,Yes
1149082,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48095,Referral,12/09/2014,12/11/2014,Carrington Mortgage,Closed with explanation,Yes,
1149078,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33023,Phone,12/09/2014,12/10/2014,Bank of America,Closed with explanation,Yes,
1149073,Bank account or service,Checking account,"Account opening, closing, or management",,TX,77382,Web,12/09/2014,12/09/2014,JPMorgan Chase,Closed with explanation,Yes,
1149071,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,OH,45501,Web,12/09/2014,12/09/2014,Ocwen,Closed with explanation,Yes,
1149070,Consumer loan,Installment loan,Managing the loan or lease,,MO,65473,Web,12/09/2014,12/11/2014,Security Finance,Closed with explanation,Yes,
1149066,Debt collection,Auto,False statements or representation,Attempted to collect wrong amount,CT,06082,Web,12/09/2014,12/09/2014,Nissan Motor Acceptance Corporation,Closed with explanation,Yes,
1149053,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,VA,22033,Web,12/09/2014,12/09/2014,"Convergent Resources, Inc.",Closed with explanation,Yes,
1149048,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Referral,12/09/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,Yes
1149046,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MD,20774,Web,12/09/2014,12/11/2014,"National Enterprise Systems, Inc.",Closed with explanation,Yes,Yes
1149045,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,11413,Postal mail,12/09/2014,12/11/2014,"Financial Recovery Services, Inc.",Closed with explanation,Yes,
1149040,Consumer loan,Vehicle loan,Taking out the loan or lease,,AR,72653,Web,12/09/2014,12/11/2014,State Farm Bank,In progress,Yes,
1149028,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,FL,32168,Web,12/09/2014,12/09/2014,Embrace Home Loans Inc,Closed with explanation,Yes,
1149021,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NJ,07631,Phone,12/09/2014,12/15/2014,"Sa-Vit Enterprises, Inc.",Closed with explanation,Yes,
1149018,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CO,80904,Phone,12/09/2014,12/10/2014,HSBC,Closed with explanation,Yes,
1149017,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CO,80904,Phone,12/09/2014,12/10/2014,"Liberty Holdings, LLC",Closed with explanation,Yes,
1149015,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,TX,78210,Web,12/09/2014,01/05/2015,"National Credit Systems,Inc.",Closed with explanation,Yes,Yes
1149014,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,95835,Phone,12/09/2014,12/12/2014,"Premium Asset Services, LLC",In progress,Yes,
1149010,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,NJ,07701,Phone,12/09/2014,12/10/2014,"The CBE Group, Inc.",Closed with explanation,Yes,
1149006,Credit card,,Advertising and marketing,,NJ,08701,Phone,12/09/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1149002,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,PR,00953,Phone,12/09/2014,01/08/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1149001,Consumer loan,Installment loan,Taking out the loan or lease,,TX,78596,Web,12/09/2014,12/09/2014,"Cash America International, Inc.",Closed with explanation,Yes,
1149000,Payday loan,,Charged fees or interest I didn't expect,,VA,20105,Web,12/09/2014,12/18/2014,"National Settlement Services, Inc",Closed with explanation,Yes,
1148999,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,NV,89506,Phone,12/09/2014,12/10/2014,CNG Financial Corporation,Closed with explanation,Yes,
1148997,Credit card,,Other,,IL,62343,Phone,12/09/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1148995,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,11756,Referral,12/09/2014,12/11/2014,Ocwen,Closed with explanation,Yes,
1148987,Consumer loan,Vehicle loan,Managing the loan or lease,,PA,19543,Referral,12/09/2014,12/11/2014,Valley National Bank,Closed with explanation,Yes,
1148986,Mortgage,Reverse mortgage,"Application, originator, mortgage broker",,TX,75937,Phone,12/09/2014,12/15/2014,Reverse Mortgage Solutions,Closed,Yes,
1148983,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,VA,22554,Web,12/09/2014,12/11/2014,PayPal,Closed with explanation,Yes,
1148980,Student loan,Non-federal student loan,Dealing with my lender or servicer,,RI,02871,Web,12/09/2014,12/11/2014,"The Regional Adjustment Bureau, Incorporated",Closed with non-monetary relief,Yes,
1148977,Credit reporting,,Incorrect information on credit report,Account status,TX,75935,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,Yes
1148976,Bank account or service,Savings account,"Account opening, closing, or management",,MA,,Referral,12/09/2014,12/10/2014,Santander Bank US,Closed,Yes,
1148970,Bank account or service,Checking account,Deposits and withdrawals,,WA,98841,Phone,12/09/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,Yes
1148968,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,GA,30180,Phone,12/09/2014,12/10/2014,"American Profit Recovery, Inc",Closed with explanation,Yes,
1148967,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,GA,31312,Web,12/09/2014,12/09/2014,Selene Finance,Closed with explanation,Yes,
1148966,Debt collection,Credit card,Improper contact or sharing of info,Contacted employer after asked not to,NJ,08052,Referral,12/09/2014,12/12/2014,"United Recovery Systems, LP",Closed with explanation,Yes,
1148963,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94521,Web,12/09/2014,12/11/2014,Santander Bank US,In progress,Yes,
1148957,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,NY,11218,Web,12/09/2014,12/11/2014,"Commonwealth Financial Systems, Inc.",Closed with explanation,Yes,Yes
1148956,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,NY,11218,Web,12/09/2014,12/09/2014,"Commonwealth Financial Systems, Inc.",Closed with explanation,Yes,
1148951,Consumer loan,Vehicle loan,Managing the loan or lease,,,,Postal mail,12/09/2014,12/11/2014,American Honda Finance Corporation,Closed with explanation,Yes,
1148947,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,33155,Postal mail,12/09/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1148946,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MA,02536,Web,12/09/2014,12/11/2014,Bank of America,In progress,Yes,
1148942,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,WI,53562,Web,12/09/2014,12/09/2014,Bank of America,Closed with explanation,Yes,Yes
1148941,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NY,14850,Web,12/09/2014,12/09/2014,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1148939,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NJ,08054,Referral,12/09/2014,12/12/2014,Ocwen,Closed with explanation,Yes,
1148926,Mortgage,FHA mortgage,Settlement process and costs,,MA,02152,Referral,12/09/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,
1148922,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,VA,22191,Web,12/09/2014,12/09/2014,Wells Fargo,Closed with explanation,Yes,Yes
1148919,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NY,14580,Web,12/09/2014,12/09/2014,"Capital Markets Cooporative, LLC",In progress,Yes,
1148917,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33132,Web,12/09/2014,12/09/2014,Equifax,Closed with non-monetary relief,Yes,
1148916,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33132,Web,12/09/2014,12/09/2014,Experian,Closed,Yes,
1148915,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33132,Web,12/09/2014,12/09/2014,"HCFS Health Care Financial Services, Inc.",Closed with explanation,Yes,
1148907,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,RI,02908,Web,12/09/2014,12/09/2014,Experian,Closed with explanation,Yes,
1148903,Credit reporting,,Incorrect information on credit report,Personal information,IL,60515,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1148900,Consumer loan,Vehicle loan,Managing the loan or lease,,TX,75061,Phone,12/09/2014,12/11/2014,"MarkOne Holdings, LLC",Closed with explanation,Yes,
1148891,Bank account or service,Checking account,"Making/receiving payments, sending money",,NC,27517,Referral,12/09/2014,12/10/2014,Citibank,Closed with monetary relief,Yes,
1148889,Credit card,,APR or interest rate,,NJ,07030,Web,12/09/2014,12/09/2014,Capital One,Closed with explanation,Yes,
1148880,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MA,02476,Referral,12/09/2014,12/10/2014,TD Bank,Closed with monetary relief,Yes,
1148878,Credit card,,Other,,NC,28717,Postal mail,12/09/2014,12/10/2014,Bank of America,Closed with explanation,Yes,
1148877,Credit card,,APR or interest rate,,FL,34786,Web,12/09/2014,12/09/2014,Bank of America,Closed with explanation,Yes,Yes
1148870,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,GA,30016,Phone,12/09/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1148859,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,FL,32808,Web,12/09/2014,12/09/2014,GC Services Limited Partnership,Closed with non-monetary relief,Yes,
1148857,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33578,Web,12/09/2014,12/09/2014,Experian,Closed,Yes,
1148856,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33578,Web,12/09/2014,12/09/2014,"FirstSource Advantage, LLC",Closed with explanation,Yes,
1148848,Credit card,,Identity theft / Fraud / Embezzlement,,PA,16001,Postal mail,12/09/2014,12/11/2014,GE Capital Retail,Closed with non-monetary relief,Yes,
1148845,Student loan,Non-federal student loan,Can't repay my loan,,GA,30088,Web,12/09/2014,12/11/2014,Genesis Lending,Closed with explanation,Yes,
1148843,Student loan,Non-federal student loan,Dealing with my lender or servicer,,TN,37075,Web,12/09/2014,12/09/2014,Navient,Closed with explanation,Yes,
1148839,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,OK,74953,Web,12/09/2014,12/30/2014,Account Resolution Corporation,Closed with explanation,Yes,
1148835,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,34743,Referral,12/09/2014,12/15/2014,Ocwen,Closed with explanation,No,
1148831,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,PA,19095,Phone,12/09/2014,12/11/2014,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1148829,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,RI,02864,Web,12/09/2014,12/09/2014,U.S. Bancorp,Closed with non-monetary relief,Yes,
1148822,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,IN,46220,Phone,12/09/2014,12/11/2014,"HOVG, LLC",Closed with explanation,Yes,
1148821,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,FL,32751,Phone,12/09/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,
1148818,Credit reporting,,Incorrect information on credit report,Account terms,CT,06518,Web,12/09/2014,12/09/2014,TransUnion,Closed with non-monetary relief,Yes,
1148817,Credit reporting,,Incorrect information on credit report,Account terms,CT,,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1148816,Credit reporting,,Incorrect information on credit report,Account terms,CT,06518,Web,12/09/2014,12/09/2014,Experian,Closed with non-monetary relief,Yes,
1148815,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,VA,22554,Web,12/09/2014,12/09/2014,Stellar Recovery Inc.,Closed with explanation,Yes,
1148814,Consumer loan,Installment loan,Shopping for a loan or lease,,AZ,85283,Web,12/09/2014,12/11/2014,Discover,Closed with explanation,Yes,
1148811,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,AL,35219,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1148810,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,AL,35219,Web,12/09/2014,12/09/2014,TransUnion,Closed with explanation,Yes,
1148809,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,AL,35219,Web,12/09/2014,12/09/2014,Experian,Closed with explanation,Yes,
1148806,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,FL,32771,Web,12/09/2014,12/09/2014,"United Recovery Systems, LP",Closed with explanation,Yes,
1148804,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,IA,50014,Web,12/09/2014,12/09/2014,"Diversified Consultants, Inc.",Closed with explanation,Yes,
1148796,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37876,Web,12/09/2014,12/09/2014,First Tennessee Bank,Closed with explanation,Yes,
1148792,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NY,11561,Web,12/09/2014,12/11/2014,Penn Credit Corporation,Closed with explanation,Yes,
1148787,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NH,03431,Web,12/09/2014,12/09/2014,TD Bank,Closed with explanation,Yes,
1148781,Credit card,,Identity theft / Fraud / Embezzlement,,CA,94105,Postal mail,12/09/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1148780,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,10036,Web,12/09/2014,12/09/2014,Bank of America,Closed with explanation,Yes,Yes
1148779,Credit card,,Other,,MA,02136,Web,12/09/2014,12/11/2014,Bank of America,Closed with explanation,Yes,Yes
1148771,Credit reporting,,Incorrect information on credit report,Information is not mine,MA,01854,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1148767,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NH,03872,Web,12/09/2014,12/09/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1148745,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,32908,Web,12/09/2014,12/09/2014,Bank of America,Closed with explanation,Yes,
1148739,Credit card,,Billing disputes,,NC,28602,Phone,12/09/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1148728,Consumer loan,Vehicle loan,Managing the loan or lease,,TX,75572,Web,12/09/2014,12/09/2014,Santander Consumer USA,Closed with explanation,Yes,
1148725,Student loan,Non-federal student loan,Dealing with my lender or servicer,,LA,70817,Web,12/09/2014,12/09/2014,Navient,Closed with explanation,Yes,
1148723,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,44708,Web,12/09/2014,12/09/2014,"Servis One, Inc.",In progress,Yes,
1148719,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,NV,89166,Web,12/09/2014,12/09/2014,GE Capital Retail,Closed with explanation,Yes,
1148717,Credit card,,Credit card protection / Debt protection,,TX,76039,Web,12/09/2014,12/09/2014,Citibank,Closed with monetary relief,Yes,
1148711,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TN,37083,Referral,12/09/2014,12/11/2014,Nationstar Mortgage,Closed with explanation,Yes,Yes
1148710,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TN,37083,Referral,12/09/2014,12/11/2014,Bank of America,Closed with explanation,Yes,
1148708,Debt collection,Medical,Communication tactics,Used obscene/profane/abusive language,AR,72212,Phone,12/09/2014,12/11/2014,"Berlin-Wheeler, Inc.",Closed with explanation,Yes,
1148701,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,GA,31410,Web,12/09/2014,12/09/2014,"The CBE Group, Inc.",Closed with explanation,Yes,
1148699,Credit card,,Balance transfer,,VA,24015,Web,12/09/2014,12/09/2014,USAA Savings,Closed with monetary relief,Yes,
1148698,Mortgage,Other mortgage,Other,,CA,90275,Postal mail,12/09/2014,12/11/2014,Nationstar Mortgage,Closed with explanation,Yes,
1148695,Bank account or service,Checking account,Deposits and withdrawals,,GA,30096,Web,12/09/2014,12/09/2014,Wells Fargo,Closed with explanation,Yes,
1148694,Debt collection,,False statements or representation,Attempted to collect wrong amount,NY,11204,Web,12/09/2014,12/11/2014,Contract Resolve Group LLC,Closed with explanation,Yes,
1148690,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AR,72078,Web,12/09/2014,12/09/2014,"GAMACHE & MYERS, PC",Closed,Yes,Yes
1148688,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CT,06107,Referral,12/09/2014,12/11/2014,TD Bank,Closed with monetary relief,Yes,
1148685,Consumer loan,Vehicle loan,Problems when you are unable to pay,,TN,38134,Web,12/09/2014,12/09/2014,Santander Consumer USA,Closed with explanation,Yes,
1148681,Credit reporting,,Incorrect information on credit report,Account terms,VA,23234,Web,12/09/2014,12/09/2014,Experian,Closed with non-monetary relief,Yes,
1148680,Credit reporting,,Incorrect information on credit report,Account terms,VA,23234,Web,12/09/2014,12/09/2014,Equifax,Closed with explanation,Yes,
1148679,Credit reporting,,Incorrect information on credit report,Account terms,VA,23234,Web,12/09/2014,12/09/2014,TransUnion,Closed with explanation,Yes,
1148677,Debt collection,Credit card,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,MA,01109,Phone,12/09/2014,12/11/2014,GE Capital Retail,Closed with explanation,Yes,
1148676,Debt collection,Credit card,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,MA,01109,Phone,12/09/2014,12/15/2014,"J.A. Cambece Law Office, P.C.",Closed with explanation,Yes,
1148669,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,94568,Referral,12/09/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,
1148666,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,GA,30318,Web,12/09/2014,12/09/2014,"The CBE Group, Inc.",Closed with explanation,Yes,
1148660,Credit reporting,,Incorrect information on credit report,Public record,TX,75455,Web,12/09/2014,12/12/2014,Experian,Closed with explanation,Yes,
1148659,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,FL,33414,Web,12/09/2014,01/09/2015,Reverse Mortgage Solutions,Closed,Yes,
1148656,Debt collection,Credit card,Disclosure verification of debt,Not disclosed as an attempt to collect,FL,32822,Fax,12/09/2014,12/11/2014,Encore Capital Group,Closed with non-monetary relief,Yes,
1148654,Consumer loan,Vehicle loan,Managing the loan or lease,,NJ,07055,Web,12/09/2014,12/09/2014,Ally Financial Inc.,Closed with explanation,Yes,
1148653,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Experian,Closed with non-monetary relief,Yes,
1148652,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148651,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148650,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Experian,In progress,Yes,
1148649,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148648,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148647,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148646,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Experian,In progress,Yes,
1148645,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148644,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Experian,In progress,Yes,
1148643,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148642,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148641,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148640,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148638,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1148637,Credit reporting,,Incorrect information on credit report,Account status,TX,78204,Postal mail,12/09/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1148627,Credit card,,Identity theft / Fraud / Embezzlement,,KY,40503,Web,12/09/2014,12/09/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1148619,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,OH,44146,Phone,12/09/2014,12/09/2014,Ocwen,Closed with explanation,Yes,
1148616,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,FL,32223,Web,12/09/2014,12/09/2014,TransUnion,Closed with explanation,Yes,Yes
